"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417007",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417008",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417009",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417010",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417011",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417012",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417024",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417025",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417026",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417027",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417028",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417030",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417032",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417033",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","417034",02/07/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",27/06/2012,30/06/2012,"AGENDA PRIVADA"
"03422594000389","PESTANA RIO ATLANTICA HOTEL","RIO DE JANEIRO","RJ","56545",09/07/2012,23598,"HOSPEDAGENS","RIO DE JANEIRO","RJ",04/07/2012,06/07/2012,"Cerimônia deentrega de 460 Unidades Habitacionais do programa Minha Casa Minha Vida; Inauguração da Coordenação de Emrgência Regional (CER Leblon}- Hospital Miguel Couto. "
"08250671000112","MARABÁ PALACE HOTEL LTDA EPP","SÃO PAULO","SP","00018414",12/07/2012,14484,"HOSPEDAGENS","SÃO PAULO","SP",03/07/2012,05/07/2012,"Cerimônia de Inauguração da UPA 24 h- Unidade de Pronto Atendimento/Alves Dias, S.B.do Campo-SP ."
"13873787000148","POUSADA CANTEIRO LTDA","MARAGOJIPE","BA","000134",13/07/2012,2400,"HOSPEDAGENS","MARAGOGIPE","BA",09/07/2012,13/07/2012,"1-Lançamento da Pedra Fundamental do Estaleiro Enseada do Parguaçu;  2 - Cerimônia de Batismo da Plataforma P-59"
"10779393000137","RAIMUNDA REIS DE JESUS","MARAGOJIPE","BA","2012614",13/07/2012,12380,"HOSPEDAGENS","MARAGOGIPE","BA",09/07/2012,13/07/2012,"1-Lançamento da Pedra Fundamental do Estaleiro Enseada do Parguaçu;  2 - Cerimônia de Batismo da Plataforma P-59"
"96827639000203","CATUSSABA HOTEL LTDA","SALVADOR","BA","20128479",18/07/2012,4160,"HOSPEDAGENS","MARAGOGIPE","BA",09/07/2012,13/07/2012,"1-Lançamento da Pedra Fundamental do Estaleiro Enseada do Parguaçu;  2 - Cerimônia de Batismo da Plataforma P-59"
"96827639000203","CATUSSABA HOTEL LTDA","SALVADOR","BA","20125224",18/07/2012,1520,"HOSPEDAGENS","MARAGOGIPE","BA",09/07/2012,13/07/2012,"1-Lançamento da Pedra Fundamental do Estaleiro Enseada do Parguaçu;  2 - Cerimônia de Batismo da Plataforma P-59"
"02542529000162","GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP","70454",30/07/2012,"1041,6","HOSPEDAGENS","SÃO PAULO","SP",25/07/2012,29/07/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","425145",30/07/2012,"18076,8","HOSPEDAGENS","SÃO PAULO","SP",25/07/2012,29/07/2012,"Agenda Privada"
"86437555000110","PINHEIRO PALACE HOTEL","RIO PARDO DE MINAS","MG","004127",01/08/2012,357,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",01/08/2012,02/08/2012,"Precursora de Viagem Presidencial"
"25217290000150","HOTEL MINAS BRASIL LTDA","MONTES CLAROS","MG","201200000001014",07/08/2012,75,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426859",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426892",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426846",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426856",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426845",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426842",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426857",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426858",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426847",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426848",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426843",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426854",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426862",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426851",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","426852",07/08/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",05/08/2012,06/08/2012,"Agenda Privada"
"21489174000130","MONTES CLAROS EXECUTIVO HOTEL LTDA","MONTES CLAROS","MG","201200000002938",08/08/2012,75,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"17992629000168","JOSE FERREIRA CARNEIRO","SALINAS","MG","001973",08/08/2012,3140,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"17992629000168","JOSE FERREIRA CARNEIRO","SALINAS","MG","001972",08/08/2012,980,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"17992629000168","JOSE FERREIRA CARNEIRO","SALINAS","MG","001971",08/08/2012,840,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"11877851000133","HOTEL E RESTAURANTE BRASILIA LTDA","TAIOBEIRAS","MG","000469",08/08/2012,"1111,5","HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"08255987000105","GILMAR CARDOSO","TAIOBEIRAS","MG","002721",08/08/2012,960,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"21347505000105","D'GUST RESTAURANTE E LANCHONETE LTDA","TAIOBEIRAS","MG","001400",08/08/2012,860,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"71387427000132","ANANIAS JOSÉ DOS SANTOS - ME","RIO PARDO DE MINAS","MG","0000981",09/08/2012,2320,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"86437555000110","PINHEIRO PALACE HOTEL","RIO PARDO DE MINAS","MG","004135",10/08/2012,3630,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"03586356000228","LUSITÂNIA EMPREENDIMENTOS TURÍSTICOS LTDA","FORTALEZA","CE","30090",14/08/2012,4320,"HOSPEDAGENS","FORTALEZA","CE",11/09/2012,14/09/2012,"Precursora -Missão cancelada"
"21489174000130","MONTES CLAROS EXECUTIVO HOTEL LTDA","MONTES CLAROS","MG","20120000003012",15/08/2012,990,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"11416796000184","JP MASTER HOTEL LTDA","SALINAS","MG","001657",15/08/2012,90,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"06194224000168","NOGUEIRA DE LIMA E FILHOS LTDA","MACEIO","AL","10423",17/08/2012,1162,"HOSPEDAGENS","MACEIO","AL",14/08/2012,17/08/2012,"MARECHAL DEODORO -Cerimônia de lançamento da Unidade Industrial de PVC da BRASKEM,"
"35359108000150","JATIJUCA ADMINISTRADORA E SERVIÇOS LTDA","MACEIÓ","AL","9193",18/08/2012,14729,"HOSPEDAGENS","MACEIO","AL",14/08/2012,17/08/2012,"MARECHAL DEODORO -Cerimônia de lançamento da Unidade Industrial de PVC da BRASKEM,"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1474",18/08/2012,130,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1470",18/08/2012,120,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1469",18/08/2012,120,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1471",18/08/2012,120,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1473",18/08/2012,130,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1472",18/08/2012,130,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1488",22/08/2012,130,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1489",22/08/2012,130,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"05905557000195","HOTEL SERRA SOL LTDA ME","SERRINHA","BA","1487",22/08/2012,120,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"14150398000157","POUSADA IMPERIALLE LTDA ME","SERRINHA","BA","375",22/08/2012,1414,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"74154543000280","S MARIA NUNES PINHEIRO ME","SERRINHA","BA","0563",22/08/2012,2300,"HOSPEDAGENS","SERRINHA","BA",21/08/2012,22/08/2012,"VIagem Cancelada"
"33526120000186","HOTEL FLORIDA LTDA","RIO DE JANEIRO","RJ","00037648",27/08/2012,39468,"HOSPEDAGENS","RIO DE JANEIRO","RJ",23/08/2012,27/08/2012,"Cerimônia Nacional de Premiação da 7ª Olimpíada Brasileira de Matemática das Escolas Públicas - 7ª OBMEP, às 15:00 horas."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","547874",30/08/2012,"226,37","HOSPEDAGENS","ESTEIO","RS",29/08/2012,31/08/2012,
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","547876",30/08/2012,"226,37","HOSPEDAGENS","ESTEIO","RS",29/08/2012,31/08/2012,
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","547877",30/08/2012,"226,37","HOSPEDAGENS","ESTEIO","RS",29/08/2012,31/08/2012,
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","547879",30/08/2012,"226,37","HOSPEDAGENS","ESTEIO","RS",29/08/2012,31/08/2012,
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","547878",30/08/2012,"226,37","HOSPEDAGENS","ESTEIO","RS",29/08/2012,31/08/2012,
"17992629000168","JOSE FERREIRA CARNEIRO","SALINAS","MG","001998",03/09/2012,1300,"HOSPEDAGENS","RIO PARDO DE MINAS","MG",07/08/2012,10/08/2012,"cerimonia de anuncio da ampliação do programa Brasil Sorridente"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434521",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434518",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434517",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434520",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434509",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434529",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00454508",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434514",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434530",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","00434531",06/09/2012,"282,45","HOSPEDAGENS","SÃO PAULO","SP",04/09/2012,05/09/2012,"Agenda Privada"
"97484125000338","GUANABARA HOTEIS LTDA","RIO GRANDE","RS","34574",13/09/2012,1080,"HOSPEDAGENS","RIO GRANDE","RS",12/09/2012,17/09/2012,"Visita à construção das Plataformas P55, P58, P63 e FPSOs REplicantes nos Estaleiros Rio Grande e Hon´rio Bicalho."
"97484125000338","GUANABARA HOTEIS LTDA","RIO GRANDE","RS","246591",14/09/2012,"405,6","HOSPEDAGENS","RIO GRANDE","RS",12/09/2012,17/09/2012,"Visita à construção das Plataformas P55, P58, P63 e FPSOs REplicantes nos Estaleiros Rio Grande e Hon´rio Bicalho."
"97484125000338","GUANABARA HOTEIS LTDA","RIO GRANDE","RS","246587",14/09/2012,"405,6","HOSPEDAGENS","RIO GRANDE","RS",12/09/2012,17/09/2012,"Visita à construção das Plataformas P55, P58, P63 e FPSOs REplicantes nos Estaleiros Rio Grande e Hon´rio Bicalho."
"10242163000134","OSVALDO BETINARDI CABRELON-ME. POUSADA PRIMAVERA","AGUAÍ","SP","656",16/09/2012,885,"HOSPEDAGENS","AGUAÍ","SP",15/09/2012,16/09/2012,"Agenda Privada"
"92209790000561","PELOTAS HOTEIS MANTA","PELOTAS","RS","8606",16/09/2012,2765,"HOSPEDAGENS","RIO GRANDE","RS",12/09/2012,17/09/2012,"Visita à construção das Plataformas P55, P58, P63 e FPSOs REplicantes nos Estaleiros Rio Grande e Hon´rio Bicalho."
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265841",16/09/2012,3625,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265882",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265862",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265876",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265857",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265867",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265851",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265884",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265854",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265847",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265866",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265853",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265858",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265877",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265852",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265849",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265888",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265880",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265850",17/09/2012,750,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265874",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265873",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265871",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265870",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265868",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265872",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265869",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265865",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265887",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","265859",17/09/2012,250,"HOSPEDAGENS","PORTO ALEGRE","RS",14/09/2012,17/09/2012,"Agenda Privada"
